iteration,score,best_score,lambdaKM,Delta
776,-65.41232934667075,-65.16789857096948,5.0,0.27525112447985056
777,-65.41232934667075,-65.16789857096948,5.0,0.27525112447985056
778,-65.26344640765755,-65.16789857096948,5.0,0.172903498236732
779,-65.26344640765755,-65.16789857096948,5.0,0.172903498236732
780,-65.23073231392299,-65.16789857096948,5.0,0.2983103020618316
781,-65.23073231392299,-65.16789857096948,5.0,0.2983103020618316
782,-65.22287176415114,-65.16789857096948,5.0,0.14766545988296634
783,-65.22287176415114,-65.16789857096948,5.0,0.14766545988296634
784,-65.22287176415114,-65.16789857096948,5.0,0.14766545988296634
785,-65.22287176415114,-65.16789857096948,5.0,0.14766545988296634
786,-65.22287176415114,-65.16789857096948,5.0,0.14766545988296634
787,-65.22287176415114,-65.16789857096948,5.0,0.14766545988296634
788,-65.41086339033829,-65.16789857096948,4.966299682550653,0.08164697077881751
789,-65.79711273893761,-65.16789857096948,4.985416219577938,-0.10375849115358989
790,-65.79711273893761,-65.16789857096948,4.985416219577938,-0.10375849115358989
791,-65.63014792484863,-65.16789857096948,5.0,-0.12763731444741172
792,-65.43686764513956,-65.16789857096948,5.0,-0.06082761838207881
793,-65.43686764513956,-65.16789857096948,5.0,-0.06082761838207881
794,-65.43686764513956,-65.16789857096948,5.0,-0.06082761838207881
795,-65.43686764513956,-65.16789857096948,5.0,-0.06082761838207881
796,-65.43686764513956,-65.16789857096948,5.0,-0.06082761838207881
797,-65.43686764513956,-65.16789857096948,5.0,-0.06082761838207881
798,-65.30245935446479,-65.16789857096948,4.953033987060361,-0.3612525315130328
799,-65.30245935446479,-65.16789857096948,4.953033987060361,-0.3612525315130328
800,-65.30245935446479,-65.16789857096948,4.953033987060361,-0.3612525315130328
801,-65.30245935446479,-65.16789857096948,4.953033987060361,-0.3612525315130328
802,-65.30245935446479,-65.16789857096948,4.953033987060361,-0.3612525315130328
803,-65.30245935446479,-65.16789857096948,4.953033987060361,-0.3612525315130328
804,-65.30245935446479,-65.16789857096948,4.953033987060361,-0.3612525315130328
805,-65.30245935446479,-65.16789857096948,4.953033987060361,-0.3612525315130328
806,-65.30245935446479,-65.16789857096948,4.953033987060361,-0.3612525315130328
807,-65.30245935446479,-65.16789857096948,4.953033987060361,-0.3612525315130328
808,-65.30245935446479,-65.16789857096948,4.953033987060361,-0.3612525315130328
809,-65.40995657357554,-65.16789857096948,5.0,-0.4329132470489482
810,-65.40995657357554,-65.16789857096948,5.0,-0.4329132470489482
811,-65.27836744827606,-65.16789857096948,4.929474107094493,-0.20774229791805407
812,-65.27836744827606,-65.16789857096948,4.929474107094493,-0.20774229791805407
813,-65.27836744827606,-65.16789857096948,4.929474107094493,-0.20774229791805407
814,-65.27836744827606,-65.16789857096948,4.929474107094493,-0.20774229791805407
815,-65.70670334731753,-65.16789857096948,4.854769167836026,-0.24749758329073135
816,-65.70670334731753,-65.16789857096948,4.854769167836026,-0.24749758329073135
817,-65.47654930898649,-65.16789857096948,5.0,-0.43741993726485995
818,-65.82206476672077,-65.16789857096948,4.683060121598885,-0.5189766888915885
819,-65.76723010250429,-65.16789857096948,4.685478695061372,-0.6144912529388837
820,-65.66981591208577,-65.16789857096948,4.852509900847989,-0.8913725057412634
821,-65.66981591208577,-65.16789857096948,4.852509900847989,-0.8913725057412634
822,-65.94083535606767,-65.16789857096948,4.856608099399966,-1.1312315604834429
823,-65.95546156768532,-65.16789857096948,4.950450620719269,-1.3935890894294594
824,-66.10091491651627,-65.16789857096948,4.836353014517797,-1.0651724946327068
825,-66.10091491651627,-65.16789857096948,4.836353014517797,-1.0651724946327068
826,-66.10091491651627,-65.16789857096948,4.836353014517797,-1.0651724946327068
827,-66.10091491651627,-65.16789857096948,4.836353014517797,-1.0651724946327068
828,-66.16696856088376,-65.16789857096948,4.986051448681202,-0.9107641548258816
829,-66.16696856088376,-65.16789857096948,4.986051448681202,-0.9107641548258816
830,-65.73377256182616,-65.16789857096948,5.0,-0.3466971610585896
831,-65.73377256182616,-65.16789857096948,5.0,-0.3466971610585896
832,-65.78468020716805,-65.16789857096948,5.0,-0.2715350719319164
833,-65.543590266458,-65.16789857096948,5.0,-0.064960854894491
834,-65.543590266458,-65.16789857096948,5.0,-0.064960854894491
835,-65.543590266458,-65.16789857096948,5.0,-0.064960854894491
836,-65.56731491492675,-65.16789857096948,5.0,0.27882994864489274
837,-65.32756444205042,-65.16789857096948,5.0,0.4420127030712183
838,-65.22506026992315,-65.16789857096948,5.0,-0.015050484496507033
839,-65.22506026992315,-65.16789857096948,5.0,-0.015050484496507033
840,-65.22506026992315,-65.16789857096948,5.0,-0.015050484496507033
841,-65.22506026992315,-65.16789857096948,5.0,-0.015050484496507033
842,-65.22506026992315,-65.16789857096948,5.0,-0.015050484496507033
843,-65.22506026992315,-65.16789857096948,5.0,-0.015050484496507033
844,-65.33692500887507,-65.16789857096948,4.845359868330089,0.0534612699305253
845,-65.24661572341432,-65.16789857096948,5.0,0.12918327097233637
846,-65.24661572341432,-65.16789857096948,5.0,0.12918327097233637
847,-65.17586053093663,-65.16789857096948,5.0,-0.08063817495379869
848,-65.28722931218199,-65.16789857096948,4.929575175399891,-0.2400766945606978
849,-65.28722931218199,-65.16789857096948,4.929575175399891,-0.2400766945606978
850,-65.23144044696987,-65.16789857096948,4.9926440553457745,0.2765337124644305
851,-65.23144044696987,-65.16789857096948,4.9926440553457745,0.2765337124644305
852,-65.32245107234172,-65.16789857096948,5.0,0.43490401103231446
853,-65.32245107234172,-65.16789857096948,5.0,0.43490401103231446
854,-65.32245107234172,-65.16789857096948,5.0,0.43490401103231446
855,-65.32245107234172,-65.16789857096948,5.0,0.43490401103231446
856,-65.32245107234172,-65.16789857096948,5.0,0.43490401103231446
857,-65.32245107234172,-65.16789857096948,5.0,0.43490401103231446
858,-65.32245107234172,-65.16789857096948,5.0,0.43490401103231446
859,-65.3714294737741,-65.16789857096948,4.962020594148994,0.304790884723112
860,-65.3714294737741,-65.16789857096948,4.962020594148994,0.304790884723112
861,-65.32766673930801,-65.16789857096948,5.0,0.4685978395980542
862,-65.32766673930801,-65.16789857096948,5.0,0.4685978395980542
863,-65.25216843853225,-65.16789857096948,5.0,0.2795601702643805
864,-65.25216843853225,-65.16789857096948,5.0,0.2795601702643805
865,-65.25216843853225,-65.16789857096948,5.0,0.2795601702643805
866,-65.25216843853225,-65.16789857096948,5.0,0.2795601702643805
867,-65.25216843853225,-65.16789857096948,5.0,0.2795601702643805
868,-65.25216843853225,-65.16789857096948,5.0,0.2795601702643805
869,-65.38847612644564,-65.16789857096948,5.0,-0.12410457479878284
870,-65.24064061687527,-65.16789857096948,4.949774358711249,0.005069105634696314
871,-65.17505112727949,-65.16789857096948,5.0,-0.07530545817838914
872,-65.35165395854958,-65.16789857096948,5.0,0.2602189316505035
873,-65.35165395854958,-65.16789857096948,5.0,0.2602189316505035
874,-65.35339963899138,-65.16789857096948,5.0,0.0990028508026162
875,-65.4386659004341,-65.16789857096948,4.771878471877628,0.1803779215826929
876,-65.4386659004341,-65.16789857096948,4.771878471877628,0.1803779215826929
877,-65.4386659004341,-65.16789857096948,4.771878471877628,0.1803779215826929
878,-65.3657353119611,-65.16789857096948,4.817818076665189,-0.04951661768408738
879,-65.3657353119611,-65.16789857096948,4.817818076665189,-0.04951661768408738
880,-65.46641252843688,-65.16789857096948,4.839285344257527,0.4044153077053247
881,-65.53216581109596,-65.16789857096948,5.0,0.48996926052031853
882,-65.56931446045219,-65.16789857096948,5.0,0.7942616791892388
883,-65.56931446045219,-65.16789857096948,5.0,0.7942616791892388
884,-65.56931446045219,-65.16789857096948,5.0,0.7942616791892388
885,-65.6481073110195,-65.16789857096948,5.0,0.8109872504970914
886,-65.6481073110195,-65.16789857096948,5.0,0.8109872504970914
887,-65.30450527253613,-65.16789857096948,5.0,0.48951752342598254
888,-65.30450527253613,-65.16789857096948,5.0,0.48951752342598254
889,-65.30450527253613,-65.16789857096948,5.0,0.48951752342598254
890,-65.30450527253613,-65.16789857096948,5.0,0.48951752342598254
891,-65.30450527253613,-65.16789857096948,5.0,0.48951752342598254
892,-65.30450527253613,-65.16789857096948,5.0,0.48951752342598254
893,-65.30450527253613,-65.16789857096948,5.0,0.48951752342598254
894,-65.30450527253613,-65.16789857096948,5.0,0.48951752342598254
895,-65.30450527253613,-65.16789857096948,5.0,0.48951752342598254
896,-65.30450527253613,-65.16789857096948,5.0,0.48951752342598254
897,-65.30450527253613,-65.16789857096948,5.0,0.48951752342598254
898,-65.30450527253613,-65.16789857096948,5.0,0.48951752342598254
899,-65.30450527253613,-65.16789857096948,5.0,0.48951752342598254
900,-65.42009222549856,-65.16789857096948,5.0,0.4834389823098433
901,-65.42009222549856,-65.16789857096948,5.0,0.4834389823098433
902,-65.42009222549856,-65.16789857096948,5.0,0.4834389823098433
903,-65.42737141989666,-65.16789857096948,4.91680419975216,0.5491508403427369
904,-65.42737141989666,-65.16789857096948,4.91680419975216,0.5491508403427369
905,-65.42737141989666,-65.16789857096948,4.91680419975216,0.5491508403427369
906,-65.29262378667023,-65.16789857096948,5.0,0.46214941299778967
907,-65.29262378667023,-65.16789857096948,5.0,0.46214941299778967
908,-65.36617626717174,-65.16789857096948,4.895815062274405,0.36996226426987033
909,-65.36617626717174,-65.16789857096948,4.895815062274405,0.36996226426987033
910,-65.26219362175675,-65.16789857096948,5.0,0.3867459145913359
911,-65.26219362175675,-65.16789857096948,5.0,0.3867459145913359
912,-65.38827062041946,-65.16789857096948,4.838017913127578,0.25338425502345485
913,-65.38827062041946,-65.16789857096948,4.838017913127578,0.25338425502345485
914,-65.40214287026676,-65.16789857096948,4.847752022083035,0.308483830747479
915,-65.46915693532276,-65.16789857096948,4.726366579571256,0.09627316803947658
916,-65.46915693532276,-65.16789857096948,4.726366579571256,0.09627316803947658
917,-65.46915693532276,-65.16789857096948,4.726366579571256,0.09627316803947658
918,-65.23968649864553,-65.16789857096948,5.0,0.3247005919115967
919,-65.20651293388094,-65.16789857096948,5.0,0.21944730202541735
920,-65.20651293388094,-65.16789857096948,5.0,0.21944730202541735
921,-65.20651293388094,-65.16789857096948,5.0,0.21944730202541735
922,-65.21803198231414,-65.16789857096948,4.955444173050199,-0.03675314068824076
923,-65.21803198231414,-65.16789857096948,4.955444173050199,-0.03675314068824076
924,-65.21803198231414,-65.16789857096948,4.955444173050199,-0.03675314068824076
925,-65.21498537938668,-65.16789857096948,5.0,0.06316388498221223
926,-65.21498537938668,-65.16789857096948,5.0,0.06316388498221223
927,-65.21498537938668,-65.16789857096948,5.0,0.06316388498221223
928,-65.21498537938668,-65.16789857096948,5.0,0.06316388498221223
929,-65.21498537938668,-65.16789857096948,5.0,0.06316388498221223
930,-65.17993863374485,-65.16789857096948,5.0,0.10371812687606602
931,-65.17993863374485,-65.16789857096948,5.0,0.10371812687606602
932,-65.17993863374485,-65.16789857096948,5.0,0.10371812687606602
933,-65.1766396983659,-65.16789857096948,5.0,0.08543894491854234
934,-65.1766396983659,-65.16789857096948,5.0,0.08543894491854234
935,-65.21404589816954,-65.16789857096948,5.0,-0.08137982644149305
936,-65.21404589816954,-65.16789857096948,5.0,-0.08137982644149305
937,-65.21404589816954,-65.16789857096948,5.0,-0.08137982644149305
938,-65.21404589816954,-65.16789857096948,5.0,-0.08137982644149305
939,-65.36325319263433,-65.16789857096948,5.0,0.002302988775581008
940,-65.36325319263433,-65.16789857096948,5.0,0.002302988775581008
941,-65.21634868443697,-65.16789857096948,4.991780220176549,-0.22337415012455303
942,-65.20796990552867,-65.16789857096948,5.0,-0.21910105002592986
943,-65.20796990552867,-65.16789857096948,5.0,-0.21910105002592986
944,-65.31272357801285,-65.16789857096948,5.0,-0.35645218363063075
945,-65.25525535171457,-65.16789857096948,5.0,-0.3682360149093352
946,-65.21794484181454,-65.16789857096948,5.0,-0.24940569354635755
947,-65.27906002764774,-65.16789857096948,5.0,-0.4296092065972843
948,-65.27906002764774,-65.16789857096948,5.0,-0.4296092065972843
949,-65.24640054836074,-65.16789857096948,5.0,-0.343823817140472
950,-65.22907402448537,-65.16789857096948,5.0,-0.2933011846967578
951,-65.22907402448537,-65.16789857096948,5.0,-0.2933011846967578
952,-65.22907402448537,-65.16789857096948,5.0,-0.2933011846967578
953,-65.22907402448537,-65.16789857096948,5.0,-0.2933011846967578
954,-65.22907402448537,-65.16789857096948,5.0,-0.2933011846967578
955,-65.22907402448537,-65.16789857096948,5.0,-0.2933011846967578
956,-65.40001522026398,-65.16789857096948,4.962808998607968,-0.013892085874369686
957,-65.4089166457035,-65.16789857096948,5.0,-0.04892946058517011
958,-65.38983489872116,-65.16789857096948,5.0,-0.2806801744258407
959,-65.38983489872116,-65.16789857096948,5.0,-0.2806801744258407
960,-65.40065332803827,-65.16789857096948,4.845648141683666,0.03309960894704911
961,-65.40065332803827,-65.16789857096948,4.845648141683666,0.03309960894704911
962,-65.40065332803827,-65.16789857096948,4.845648141683666,0.03309960894704911
963,-65.40065332803827,-65.16789857096948,4.845648141683666,0.03309960894704911
964,-65.32104171603729,-65.16789857096948,4.8755458521218795,-0.14609754604288075
965,-65.32104171603729,-65.16789857096948,4.8755458521218795,-0.14609754604288075
966,-65.32104171603729,-65.16789857096948,4.8755458521218795,-0.14609754604288075
967,-65.28555081066317,-65.16789857096948,4.945122162984594,-0.1957912613081177
968,-65.28555081066317,-65.16789857096948,4.945122162984594,-0.1957912613081177
969,-65.28555081066317,-65.16789857096948,4.945122162984594,-0.1957912613081177
970,-65.28555081066317,-65.16789857096948,4.945122162984594,-0.1957912613081177
971,-65.19248750935013,-65.16789857096948,5.0,-0.16336182618958178
972,-65.17224015528728,-65.16789857096948,5.0,-0.0531092352247456
973,-65.34630627105282,-65.16789857096948,4.900142633512713,0.13172727059255912
974,-65.44981074518554,-65.16789857096948,5.0,0.32086990407075344
975,-65.49108059745403,-65.16789857096948,5.0,0.48247930832433383
976,-65.49108059745403,-65.16789857096948,5.0,0.48247930832433383
977,-65.43128184707543,-65.16789857096948,4.9060524216011085,0.503697547132431
978,-65.43128184707543,-65.16789857096948,4.9060524216011085,0.503697547132431
979,-65.43128184707543,-65.16789857096948,4.9060524216011085,0.503697547132431
980,-65.52482250605827,-65.16789857096948,5.0,0.9030534319452095
981,-65.52482250605827,-65.16789857096948,5.0,0.9030534319452095
982,-65.52482250605827,-65.16789857096948,5.0,0.9030534319452095
983,-65.52482250605827,-65.16789857096948,5.0,0.9030534319452095
984,-65.52482250605827,-65.16789857096948,5.0,0.9030534319452095
985,-65.52482250605827,-65.16789857096948,5.0,0.9030534319452095
986,-65.66336643958313,-65.16789857096948,4.903007859940227,0.9345483118369431
987,-65.66336643958313,-65.16789857096948,4.903007859940227,0.9345483118369431
988,-65.66336643958313,-65.16789857096948,4.903007859940227,0.9345483118369431
989,-65.66336643958313,-65.16789857096948,4.903007859940227,0.9345483118369431
990,-65.73549269025702,-65.16789857096948,4.935743101686378,0.9940641694365328
991,-65.82605556571491,-65.16789857096948,4.732849225396984,0.7575193792187757
992,-65.82605556571491,-65.16789857096948,4.732849225396984,0.7575193792187757
993,-65.869434464505,-65.16789857096948,4.690779955983707,0.6296045165852043
994,-66.18451790396864,-65.16789857096948,4.530540902502741,0.6035071592905682
995,-65.83352638852537,-65.16789857096948,4.763119055041591,0.6052290550929526
996,-65.83352638852537,-65.16789857096948,4.763119055041591,0.6052290550929526
997,-65.83352638852537,-65.16789857096948,4.763119055041591,0.6052290550929526
998,-65.83352638852537,-65.16789857096948,4.763119055041591,0.6052290550929526
999,-65.71717861764901,-65.16789857096948,4.686109463297903,0.6670460826408284
1000,-65.71717861764901,-65.16789857096948,4.686109463297903,0.6670460826408284
1001,-65.68581565388513,-65.16789857096948,4.6170130308546975,0.4397613552280054
1002,-65.6971424463508,-65.16789857096948,4.583492151513161,0.37709127809111564
1003,-65.6971424463508,-65.16789857096948,4.583492151513161,0.37709127809111564
1004,-65.7727808868268,-65.16789857096948,4.525410977091511,0.35306758060168886
1005,-65.7727808868268,-65.16789857096948,4.525410977091511,0.35306758060168886
1006,-65.57442099523949,-65.16789857096948,4.711140587806169,0.40672938496292843
1007,-65.41457331132213,-65.16789857096948,5.0,0.27627394512916337
1008,-65.41457331132213,-65.16789857096948,5.0,0.27627394512916337
1009,-65.32479597168032,-65.16789857096948,5.0,0.5343543102232274
1010,-65.2495891949494,-65.16789857096948,5.0,0.2138336026276278
1011,-65.2495891949494,-65.16789857096948,5.0,0.2138336026276278
1012,-65.2495891949494,-65.16789857096948,5.0,0.2138336026276278
1013,-65.2297070203024,-65.16789857096948,5.0,0.03219955003979519
1014,-65.2297070203024,-65.16789857096948,5.0,0.03219955003979519
1015,-65.2297070203024,-65.16789857096948,5.0,0.03219955003979519
1016,-65.2297070203024,-65.16789857096948,5.0,0.03219955003979519
1017,-65.2297070203024,-65.16789857096948,5.0,0.03219955003979519
1018,-65.2297070203024,-65.16789857096948,5.0,0.03219955003979519
1019,-65.22661374043172,-65.16789857096948,5.0,-0.05016599922842151
1020,-65.35139125944325,-65.16789857096948,5.0,-0.552075079246821
1021,-65.35139125944325,-65.16789857096948,5.0,-0.552075079246821
1022,-65.35139125944325,-65.16789857096948,5.0,-0.552075079246821
1023,-65.35139125944325,-65.16789857096948,5.0,-0.552075079246821
1024,-65.35139125944325,-65.16789857096948,5.0,-0.552075079246821
1025,-65.35139125944325,-65.16789857096948,5.0,-0.552075079246821
1026,-65.35139125944325,-65.16789857096948,5.0,-0.552075079246821
1027,-65.35139125944325,-65.16789857096948,5.0,-0.552075079246821
1028,-65.35139125944325,-65.16789857096948,5.0,-0.552075079246821
1029,-65.35139125944325,-65.16789857096948,5.0,-0.552075079246821
1030,-65.35139125944325,-65.16789857096948,5.0,-0.552075079246821
1031,-65.35139125944325,-65.16789857096948,5.0,-0.552075079246821
1032,-65.35139125944325,-65.16789857096948,5.0,-0.552075079246821
1033,-65.63242335127386,-65.16789857096948,4.767538992017805,-0.6665820114239009
1034,-65.63242335127386,-65.16789857096948,4.767538992017805,-0.6665820114239009
1035,-65.65645694612198,-65.16789857096948,5.0,-0.5483731319501735
1036,-65.65645694612198,-65.16789857096948,5.0,-0.5483731319501735
1037,-65.65645694612198,-65.16789857096948,5.0,-0.5483731319501735
1038,-65.37758488099587,-65.16789857096948,5.0,-0.2865948547379733
1039,-65.37758488099587,-65.16789857096948,5.0,-0.2865948547379733
1040,-65.37758488099587,-65.16789857096948,5.0,-0.2865948547379733
1041,-65.37758488099587,-65.16789857096948,5.0,-0.2865948547379733
1042,-65.37758488099587,-65.16789857096948,5.0,-0.2865948547379733
1043,-65.17408625633433,-65.16789857096948,5.0,-0.06419433066245067
1044,-65.17408625633433,-65.16789857096948,5.0,-0.06419433066245067
1045,-65.17408625633433,-65.16789857096948,5.0,-0.06419433066245067
1046,-65.17408625633433,-65.16789857096948,5.0,-0.06419433066245067
1047,-65.17408625633433,-65.16789857096948,5.0,-0.06419433066245067
1048,-65.17408625633433,-65.16789857096948,5.0,-0.06419433066245067
1049,-65.17408625633433,-65.16789857096948,5.0,-0.06419433066245067
1050,-65.17408625633433,-65.16789857096948,5.0,-0.06419433066245067
1051,-65.17408625633433,-65.16789857096948,5.0,-0.06419433066245067
1052,-65.17408625633433,-65.16789857096948,5.0,-0.06419433066245067
1053,-65.47844487916021,-65.16789857096948,5.0,0.17178965695569928
1054,-65.47844487916021,-65.16789857096948,5.0,0.17178965695569928
1055,-65.17407941620287,-65.16789857096948,5.0,0.06831180878543695
1056,-65.17407941620287,-65.16789857096948,5.0,0.06831180878543695
1057,-65.28615404814954,-65.16789857096948,4.928254396939668,0.2314858667962733
1058,-65.28615404814954,-65.16789857096948,4.928254396939668,0.2314858667962733
1059,-65.28615404814954,-65.16789857096948,4.928254396939668,0.2314858667962733
1060,-65.60747532703134,-65.16789857096948,4.663006539773128,-0.06310195823377651
1061,-65.60747532703134,-65.16789857096948,4.663006539773128,-0.06310195823377651
1062,-65.53125430637988,-65.16789857096948,4.890997566070337,-0.14662908171662614
1063,-65.53125430637988,-65.16789857096948,4.890997566070337,-0.14662908171662614
1064,-65.16931000302822,-65.16789857096948,5.0,0.024285339445485637
1065,-65.16931000302822,-65.16789857096948,5.0,0.024285339445485637
1066,-65.16931000302822,-65.16789857096948,5.0,0.024285339445485637
1067,-65.16931000302822,-65.16789857096948,5.0,0.024285339445485637
1068,-65.16931000302822,-65.16789857096948,5.0,0.024285339445485637
1069,-65.22794193098144,-65.16789857096948,5.0,0.020577195597049812
1070,-65.20060584408199,-65.16789857096948,5.0,-0.19712880437524444
1071,-65.20060584408199,-65.16789857096948,5.0,-0.19712880437524444
1072,-65.20060584408199,-65.16789857096948,5.0,-0.19712880437524444
1073,-65.32394009618187,-65.16789857096948,4.942498082479765,0.05972813646352715
1074,-65.38844603911132,-65.16789857096948,5.0,-0.08233457966801067
1075,-65.22239419015398,-65.16789857096948,4.954262909042888,0.06478110412108176
1076,-65.22239419015398,-65.16789857096948,4.954262909042888,0.06478110412108176
1077,-65.22239419015398,-65.16789857096948,4.954262909042888,0.06478110412108176
1078,-65.22239419015398,-65.16789857096948,4.954262909042888,0.06478110412108176
1079,-65.17051509045933,-65.16789857096948,5.0,0.03676682654404566
1080,-65.17051509045933,-65.16789857096948,5.0,0.03676682654404566
1081,-65.17051509045933,-65.16789857096948,5.0,0.03676682654404566
1082,-65.17051509045933,-65.16789857096948,5.0,0.03676682654404566
1083,-65.17051509045933,-65.16789857096948,5.0,0.03676682654404566
1084,-65.17051509045933,-65.16789857096948,5.0,0.03676682654404566
1085,-65.17051509045933,-65.16789857096948,5.0,0.03676682654404566
1086,-65.17051509045933,-65.16789857096948,5.0,0.03676682654404566
1087,-65.17051509045933,-65.16789857096948,5.0,0.03676682654404566
1088,-65.18309686976202,-65.16789857096948,5.0,-0.11973689466739083
1089,-65.34111829803533,-65.16789857096948,4.982862228595011,-0.11014785131258703
1090,-65.34111829803533,-65.16789857096948,4.982862228595011,-0.11014785131258703
1091,-65.34111829803533,-65.16789857096948,4.982862228595011,-0.11014785131258703
1092,-65.34111829803533,-65.16789857096948,4.982862228595011,-0.11014785131258703
1093,-65.34111829803533,-65.16789857096948,4.982862228595011,-0.11014785131258703
1094,-65.34111829803533,-65.16789857096948,4.982862228595011,-0.11014785131258703
1095,-65.2193665142005,-65.16789857096948,4.966491727794232,-0.12251378105723434
1096,-65.19173618705796,-65.16789857096948,5.0,0.0038209855292678785
1097,-65.19173618705796,-65.16789857096948,5.0,0.0038209855292678785
1098,-65.20022526100581,-65.16789857096948,5.0,0.19562740632455272
1099,-65.20022526100581,-65.16789857096948,5.0,0.19562740632455272
1100,-65.20022526100581,-65.16789857096948,5.0,0.19562740632455272
1101,-65.20022526100581,-65.16789857096948,5.0,0.19562740632455272
1102,-65.20022526100581,-65.16789857096948,5.0,0.19562740632455272
1103,-65.20022526100581,-65.16789857096948,5.0,0.19562740632455272
1104,-65.22301875402533,-65.16789857096948,5.0,0.27463938220662
1105,-65.22301875402533,-65.16789857096948,5.0,0.27463938220662
1106,-65.22301875402533,-65.16789857096948,5.0,0.27463938220662
1107,-65.22301875402533,-65.16789857096948,5.0,0.27463938220662
1108,-65.22301875402533,-65.16789857096948,5.0,0.27463938220662
1109,-65.22301875402533,-65.16789857096948,5.0,0.27463938220662
1110,-65.16884174083026,-65.16789857096948,5.0,0.019175313235785918
1111,-65.16884174083026,-65.16789857096948,5.0,0.019175313235785918
1112,-65.21883454814588,-65.16789857096948,5.0,-0.18094547813806464
1113,-65.21883454814588,-65.16789857096948,5.0,-0.18094547813806464
1114,-65.21883454814588,-65.16789857096948,5.0,-0.18094547813806464
1115,-65.21883454814588,-65.16789857096948,5.0,-0.18094547813806464
1116,-65.1832349471285,-65.16789857096948,5.0,-0.12041765481703781
1117,-65.1832349471285,-65.16789857096948,5.0,-0.12041765481703781
1118,-65.1832349471285,-65.16789857096948,5.0,-0.12041765481703781
1119,-65.17701071916487,-65.16789857096948,4.991477364113374,0.005047397249415164
1120,-65.17701071916487,-65.16789857096948,4.991477364113374,0.005047397249415164
1121,-65.17701071916487,-65.16789857096948,4.991477364113374,0.005047397249415164
1122,-65.17701071916487,-65.16789857096948,4.991477364113374,0.005047397249415164
1123,-65.17701071916487,-65.16789857096948,4.991477364113374,0.005047397249415164
1124,-65.17701071916487,-65.16789857096948,4.991477364113374,0.005047397249415164
1125,-65.30909400873422,-65.16789857096948,5.0,-0.15933690252725366
1126,-65.30909400873422,-65.16789857096948,5.0,-0.15933690252725366
1127,-65.30909400873422,-65.16789857096948,5.0,-0.15933690252725366
1128,-65.30909400873422,-65.16789857096948,5.0,-0.15933690252725366
1129,-65.30909400873422,-65.16789857096948,5.0,-0.15933690252725366
1130,-65.30909400873422,-65.16789857096948,5.0,-0.15933690252725366
1131,-65.30909400873422,-65.16789857096948,5.0,-0.15933690252725366
1132,-65.30909400873422,-65.16789857096948,5.0,-0.15933690252725366
1133,-65.30909400873422,-65.16789857096948,5.0,-0.15933690252725366
1134,-65.4586672611595,-65.16789857096948,5.0,-0.1725240754387255
1135,-65.4586672611595,-65.16789857096948,5.0,-0.1725240754387255
1136,-65.4586672611595,-65.16789857096948,5.0,-0.1725240754387255
1137,-65.4586672611595,-65.16789857096948,5.0,-0.1725240754387255
1138,-65.4586672611595,-65.16789857096948,5.0,-0.1725240754387255
1139,-65.4586672611595,-65.16789857096948,5.0,-0.1725240754387255
1140,-65.4586672611595,-65.16789857096948,5.0,-0.1725240754387255
1141,-65.4586672611595,-65.16789857096948,5.0,-0.1725240754387255
1142,-65.4586672611595,-65.16789857096948,5.0,-0.1725240754387255
1143,-65.35318493180932,-65.16789857096948,5.0,0.019163797648488967
1144,-65.42868724108637,-65.16789857096948,5.0,-0.2205940268037555
1145,-65.42868724108637,-65.16789857096948,5.0,-0.2205940268037555
1146,-65.42868724108637,-65.16789857096948,5.0,-0.2205940268037555
1147,-65.69230396400663,-65.16789857096948,4.865363828338444,-0.3381918657928619
1148,-65.64359110373763,-65.16789857096948,4.864213433576826,-0.6034519291288603
1149,-65.64359110373763,-65.16789857096948,4.864213433576826,-0.6034519291288603
1150,-65.64359110373763,-65.16789857096948,4.864213433576826,-0.6034519291288603
1151,-65.64359110373763,-65.16789857096948,4.864213433576826,-0.6034519291288603
1152,-65.42609593496564,-65.16789857096948,5.0,-0.4923643190704011
1153,-65.42609593496564,-65.16789857096948,5.0,-0.4923643190704011
1154,-65.41576919794022,-65.16789857096948,5.0,-0.3085310009185802
1155,-65.38756577208646,-65.16789857096948,5.0,-0.3853328225492479
1156,-65.40382823912361,-65.16789857096948,4.824891109706557,-0.2591278271809951
1157,-65.40382823912361,-65.16789857096948,4.824891109706557,-0.2591278271809951
1158,-65.40382823912361,-65.16789857096948,4.824891109706557,-0.2591278271809951
1159,-65.40382823912361,-65.16789857096948,4.824891109706557,-0.2591278271809951
1160,-65.40382823912361,-65.16789857096948,4.824891109706557,-0.2591278271809951
1161,-65.40382823912361,-65.16789857096948,4.824891109706557,-0.2591278271809951
1162,-65.40382823912361,-65.16789857096948,4.824891109706557,-0.2591278271809951
1163,-65.40382823912361,-65.16789857096948,4.824891109706557,-0.2591278271809951
1164,-65.33982046715431,-65.16789857096948,4.839720895000586,0.02281574544654502
1165,-65.33982046715431,-65.16789857096948,4.839720895000586,0.02281574544654502
1166,-65.33982046715431,-65.16789857096948,4.839720895000586,0.02281574544654502
1167,-65.33982046715431,-65.16789857096948,4.839720895000586,0.02281574544654502
1168,-65.33982046715431,-65.16789857096948,4.839720895000586,0.02281574544654502
1169,-65.32124869893153,-65.16789857096948,4.865870933126053,0.0959950277569965
1170,-65.32124869893153,-65.16789857096948,4.865870933126053,0.0959950277569965
